Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Sales Agent ID,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Cost%
9554,CA-125724-9554,9/22/2019,9/27/2019,Standard Class,SM-20950,Suzanne McNair,5,United States,Broomfield,Colorado,80020,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.432,7,0.2
9555,CA-111612-9555,11/28/2018,12/2/2018,Standard Class,EB-14110,Eugene Barchas,34,United States,Columbus,Ohio,43229,East,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,5,0.2
9556,CA-111612-9556,11/28/2018,12/2/2018,Standard Class,EB-14110,Eugene Barchas,34,United States,Columbus,Ohio,43229,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.008,2,0.2
9557,CA-156853-9557,12/3/2018,12/5/2018,Second Class,HP-14815,Harold Pawlan,28,United States,Concord,New Hampshire,3301,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,7,0.1
9558,CA-103086-9558,10/17/2017,10/19/2017,Second Class,EB-14170,Evan Bailliet,42,United States,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.312,2,0.6
9559,CA-129280-9559,5/3/2019,5/5/2019,First Class,SM-20905,Susan MacKendrick,34,United States,Newark,Ohio,43055,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,5,0.2
9560,CA-129280-9560,5/3/2019,5/5/2019,First Class,SM-20905,Susan MacKendrick,34,United States,Newark,Ohio,43055,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,5,0.2
9561,CA-129280-9561,5/3/2019,5/5/2019,First Class,SM-20905,Susan MacKendrick,34,United States,Newark,Ohio,43055,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2
9562,CA-129280-9562,5/3/2019,5/5/2019,First Class,SM-20905,Susan MacKendrick,34,United States,Newark,Ohio,43055,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2
9563,CA-129280-9563,5/3/2019,5/5/2019,First Class,SM-20905,Susan MacKendrick,34,United States,Newark,Ohio,43055,East,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,224.937,3,0.7
9564,CA-129280-9564,5/3/2019,5/5/2019,First Class,SM-20905,Susan MacKendrick,34,United States,Newark,Ohio,43055,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,6,2,0.2
9565,CA-161242-9565,6/1/2018,6/8/2018,Standard Class,CG-12040,Catherine Glotzbach,4,United States,Los Angeles,California,90045,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.1
9566,CA-130428-9566,3/31/2017,3/31/2017,Same Day,TG-21640,Trudy Glocke,9,United States,Tampa,Florida,33614,South,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,7,0.2
9567,CA-130428-9567,3/31/2017,3/31/2017,Same Day,TG-21640,Trudy Glocke,9,United States,Tampa,Florida,33614,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.645,5,0.7
9568,CA-130428-9568,3/31/2017,3/31/2017,Same Day,TG-21640,Trudy Glocke,9,United States,Tampa,Florida,33614,South,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2,0.2
9570,CA-113131-9570,9/24/2018,9/24/2018,Same Day,MB-17305,Maria Bertelson,34,United States,Columbus,Ohio,43229,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,6.732,6,0.7
9571,CA-113131-9571,9/24/2018,9/24/2018,Same Day,MB-17305,Maria Bertelson,34,United States,Columbus,Ohio,43229,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568,2,0.2
9572,CA-113131-9572,9/24/2018,9/24/2018,Same Day,MB-17305,Maria Bertelson,34,United States,Columbus,Ohio,43229,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,0.2
9573,CA-113131-9573,9/24/2018,9/24/2018,Same Day,MB-17305,Maria Bertelson,34,United States,Columbus,Ohio,43229,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,1,0.2
9574,CA-113131-9574,9/24/2018,9/24/2018,Same Day,MB-17305,Maria Bertelson,34,United States,Columbus,Ohio,43229,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,17.12,5,0.2
9575,CA-148495-9575,8/13/2018,8/13/2018,Same Day,SF-20065,Sandra Flanagan,4,United States,Pomona,California,91767,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0.1
9576,CA-143147-9576,5/26/2018,5/28/2018,Second Class,PS-18760,Pamela Stobb,42,United States,San Antonio,Texas,78207,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,105.686,1,0.3
9577,CA-143147-9577,5/26/2018,5/28/2018,Second Class,PS-18760,Pamela Stobb,42,United States,San Antonio,Texas,78207,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,2,0.4
9578,CA-143147-9578,5/26/2018,5/28/2018,Second Class,PS-18760,Pamela Stobb,42,United States,San Antonio,Texas,78207,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",104.93,5,0.3
9583,CA-107475-9583,6/7/2019,6/11/2019,Standard Class,RS-19870,Roy Skaria,37,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,9.648,6,0.2
9586,CA-160598-9586,8/26/2019,8/28/2019,First Class,SV-20815,Stuart Van,9,United States,Miami,Florida,33142,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,31.008,1,0.2
9587,CA-108630-9587,11/18/2019,11/18/2019,Same Day,BE-11410,Bobby Elias,4,United States,Concord,California,94521,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,61.12,5,0.2
9588,US-129203-9588,4/17/2020,4/22/2020,Standard Class,BM-11575,Brendan Murry,12,United States,Chicago,Illinois,60653,Central,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,195.136,4,0.2
9590,CA-119172-9590,5/11/2017,5/15/2017,Standard Class,HD-14785,Harold Dahlen,12,United States,Chicago,Illinois,60610,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2
9591,CA-119172-9591,5/11/2017,5/15/2017,Standard Class,HD-14785,Harold Dahlen,12,United States,Chicago,Illinois,60610,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,9,0.8
9592,US-105452-9592,7/28/2019,8/1/2019,Standard Class,BF-11005,Barry Franz,42,United States,Pasadena,Texas,77506,Central,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,5,0.6
9593,US-105452-9593,7/28/2019,8/1/2019,Standard Class,BF-11005,Barry Franz,42,United States,Pasadena,Texas,77506,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5,0.6
9596,CA-104619-9596,1/24/2020,1/29/2020,Standard Class,KD-16495,Keith Dawkins,4,United States,San Jose,California,95123,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,0.1
9597,CA-104619-9597,1/24/2020,1/29/2020,Standard Class,KD-16495,Keith Dawkins,4,United States,San Jose,California,95123,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,0.2
9598,CA-104619-9598,1/24/2020,1/29/2020,Standard Class,KD-16495,Keith Dawkins,4,United States,San Jose,California,95123,West,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,110.352,3,0.2
9599,CA-149517-9599,9/19/2018,9/23/2018,Standard Class,FC-14245,Frank Carlisle,4,United States,Sacramento,California,95823,West,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0.1
9600,CA-116841-9600,4/14/2018,4/18/2018,Standard Class,TP-21130,Theone Pippenger,36,United States,Springfield,Oregon,97477,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,1,0.2
9602,CA-117604-9602,9/4/2019,9/9/2019,Standard Class,JP-15520,Jeremy Pistek,3,United States,Jonesboro,Arkansas,72401,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5,5,0.1
9603,CA-130155-9603,5/19/2017,5/22/2017,First Class,TD-20995,Tamara Dahlen,45,United States,Virginia Beach,Virginia,23464,South,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,5,0.1
9604,CA-129861-9604,6/17/2019,6/23/2019,Standard Class,DM-13345,Denise Monton,31,United States,Rochester,New York,14609,East,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,376.866,3,0.4
9605,CA-138625-9605,11/2/2018,11/5/2018,First Class,EG-13900,Emily Grady,45,United States,Chesapeake,Virginia,23320,South,OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",197.72,4,0.1
9610,CA-130638-9610,5/16/2019,5/19/2019,Second Class,SC-20095,Sanjit Chand,4,United States,Los Angeles,California,90045,West,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84,4,0.1
9611,CA-130638-9611,5/16/2019,5/19/2019,Second Class,SC-20095,Sanjit Chand,4,United States,Los Angeles,California,90045,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,27.72,9,0.1
9613,CA-110086-9613,9/18/2019,9/22/2019,Standard Class,BD-11320,Bill Donatelli,4,United States,Woodland,California,95695,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.984,2,0.2
9614,CA-128524-9614,11/11/2017,11/13/2017,First Class,MZ-17515,Mary Zewe,46,United States,Seattle,Washington,98115,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,1,0.1
9615,CA-128524-9615,11/11/2017,11/13/2017,First Class,MZ-17515,Mary Zewe,46,United States,Seattle,Washington,98115,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,102.13,7,0.1
9616,CA-128524-9616,11/11/2017,11/13/2017,First Class,MZ-17515,Mary Zewe,46,United States,Seattle,Washington,98115,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2033.584,2,0.2
9617,CA-140256-9617,8/22/2019,8/29/2019,Standard Class,PW-19030,Pauline Webber,4,United States,Los Angeles,California,90049,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,5.76,2,0.1
9621,CA-115133-9621,9/26/2017,9/30/2017,Standard Class,DA-13450,Dianna Arnett,34,United States,Lancaster,Ohio,43130,East,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,16.704,6,0.2
9622,CA-115133-9622,9/26/2017,9/30/2017,Standard Class,DA-13450,Dianna Arnett,34,United States,Lancaster,Ohio,43130,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,3.152,2,0.2
9623,CA-115133-9623,9/26/2017,9/30/2017,Standard Class,DA-13450,Dianna Arnett,34,United States,Lancaster,Ohio,43130,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2
9628,CA-139283-9628,11/23/2017,11/27/2017,Standard Class,BT-11440,Bobby Trafton,21,United States,Detroit,Michigan,48227,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,14.67,3,0.1
9629,CA-118192-9629,1/13/2017,1/18/2017,Standard Class,MM-17920,Michael Moore,34,United States,Newark,Ohio,43055,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,37.408,7,0.2
9630,CA-118192-9630,1/13/2017,1/18/2017,Standard Class,MM-17920,Michael Moore,34,United States,Newark,Ohio,43055,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,3.438,2,0.7
9631,CA-168844-9631,5/31/2019,6/6/2019,Standard Class,NM-18520,Neoma Murray,31,United States,New York City,New York,10011,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7.152,3,0.2
9632,CA-168844-9632,5/31/2019,6/6/2019,Standard Class,NM-18520,Neoma Murray,31,United States,New York City,New York,10011,East,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,179.7,6,0.1
9633,CA-154809-9633,2/13/2020,2/17/2020,Standard Class,MH-17455,Mark Hamilton,22,United States,Minneapolis,Minnesota,55407,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,8,0.1
9634,CA-151330-9634,10/14/2017,10/17/2017,First Class,TC-21295,Toby Carlisle,20,United States,Everett,Massachusetts,2149,East,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177,3,0.1
9635,CA-151330-9635,10/14/2017,10/17/2017,First Class,TC-21295,Toby Carlisle,20,United States,Everett,Massachusetts,2149,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",79.45,7,0.1
9636,CA-151330-9636,10/14/2017,10/17/2017,First Class,TC-21295,Toby Carlisle,20,United States,Everett,Massachusetts,2149,East,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1628.82,9,0.1
9637,CA-124702-9637,11/18/2017,11/25/2017,Standard Class,MH-17785,Maya Herman,46,United States,Seattle,Washington,98105,West,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",137.54,2,0.1
9638,CA-124702-9638,11/18/2017,11/25/2017,Standard Class,MH-17785,Maya Herman,46,United States,Seattle,Washington,98105,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",730.2,4,0.1
9640,CA-116638-9640,1/28/2018,1/31/2018,Second Class,JH-15985,Joseph Holt,32,United States,Concord,North Carolina,28027,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644,13,0.4
9641,CA-104563-9641,3/7/2017,3/12/2017,Standard Class,CM-12715,Craig Molinari,46,United States,Seattle,Washington,98103,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,5,0.1
9642,CA-104563-9642,3/7/2017,3/12/2017,Standard Class,CM-12715,Craig Molinari,46,United States,Seattle,Washington,98103,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,5,0.1
9643,CA-104563-9643,3/7/2017,3/12/2017,Standard Class,CM-12715,Craig Molinari,46,United States,Seattle,Washington,98103,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,6,0.2
9644,CA-104563-9644,3/7/2017,3/12/2017,Standard Class,CM-12715,Craig Molinari,46,United States,Seattle,Washington,98103,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.568,2,0.2
9648,CA-150518-9648,11/19/2017,11/24/2017,Standard Class,MW-18220,Mitch Webber,22,United States,Coon Rapids,Minnesota,55433,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,221.16,4,0.1
9649,CA-150518-9649,11/19/2017,11/24/2017,Standard Class,MW-18220,Mitch Webber,22,United States,Coon Rapids,Minnesota,55433,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.97,3,0.1
9650,CA-107104-9650,11/26/2019,11/30/2019,Standard Class,MS-17365,Maribeth Schnelling,4,United States,Los Angeles,California,90045,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.664,8,0.15
9651,CA-107104-9651,11/26/2019,11/30/2019,Standard Class,MS-17365,Maribeth Schnelling,4,United States,Los Angeles,California,90045,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,37.17,9,0.1
9652,CA-107104-9652,11/26/2019,11/30/2019,Standard Class,MS-17365,Maribeth Schnelling,4,United States,Los Angeles,California,90045,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2,0.1
9653,CA-107104-9653,11/26/2019,11/30/2019,Standard Class,MS-17365,Maribeth Schnelling,4,United States,Los Angeles,California,90045,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.1
9654,CA-161893-9654,1/23/2020,1/27/2020,Standard Class,HP-14815,Harold Pawlan,2,United States,Tucson,Arizona,85705,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,95.984,2,0.2
9655,CA-161893-9655,1/23/2020,1/27/2020,Standard Class,HP-14815,Harold Pawlan,2,United States,Tucson,Arizona,85705,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.938,2,0.7
9656,CA-156160-9656,9/22/2017,9/29/2017,Standard Class,AS-10090,Adam Shillingsburg,31,United States,New York City,New York,10035,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",97.44,3,0.1
9657,CA-156160-9657,9/22/2017,9/29/2017,Standard Class,AS-10090,Adam Shillingsburg,31,United States,New York City,New York,10035,East,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2
9658,CA-156160-9658,9/22/2017,9/29/2017,Standard Class,AS-10090,Adam Shillingsburg,31,United States,New York City,New York,10035,East,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,4,0.1
9659,CA-156160-9659,9/22/2017,9/29/2017,Standard Class,AS-10090,Adam Shillingsburg,31,United States,New York City,New York,10035,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.528,4,0.1
9660,CA-100860-9660,3/26/2017,3/30/2017,Second Class,CS-12505,Cindy Stewart,4,United States,Pomona,California,91767,West,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,0.1
9661,CA-160717-9661,6/6/2019,6/11/2019,Standard Class,ME-17320,Maria Etezadi,4,United States,Santa Barbara,California,93101,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3023.928,9,0.2
9662,CA-160717-9662,6/6/2019,6/11/2019,Standard Class,ME-17320,Maria Etezadi,4,United States,Santa Barbara,California,93101,West,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,2,0.1
9663,CA-160717-9663,6/6/2019,6/11/2019,Standard Class,ME-17320,Maria Etezadi,4,United States,Santa Barbara,California,93101,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,477.6,3,0.2
9665,US-120957-9665,12/7/2018,12/7/2018,Same Day,KH-16690,Kristen Hastings,4,United States,Riverside,California,92503,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0.1
9668,CA-126270-9668,4/23/2019,4/27/2019,Standard Class,AF-10870,Art Ferguson,4,United States,San Clemente,California,92672,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,0.2
9669,CA-126270-9669,4/23/2019,4/27/2019,Standard Class,AF-10870,Art Ferguson,4,United States,San Clemente,California,92672,West,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3,0.1
9670,CA-145275-9670,4/2/2020,4/6/2020,Standard Class,AH-10465,Amy Hunt,#VALUE!,United States,Decatur,Alabama,35601,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,0.1
9671,CA-133396-9671,8/13/2018,8/15/2018,First Class,GK-14620,Grace Kelly,32,United States,Greensboro,North Carolina,27405,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,64.68,7,0.2
9673,CA-114867-9673,12/23/2019,12/28/2019,Standard Class,FM-14290,Frank Merwin,37,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,7.968,2,0.2
9674,CA-114867-9674,12/23/2019,12/28/2019,Standard Class,FM-14290,Frank Merwin,37,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002645,Technology,Phones,LG G2,1499.97,5,0.4
9675,US-164644-9675,7/22/2017,7/24/2017,Second Class,JL-15850,John Lucas,42,United States,Houston,Texas,77095,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,26.632,1,0.2
